Theoretical Foundations of Handling Large Substitution Sets in Temporal Integrity Monitoring.,74.00,448.00
On the Complexity of Some Problems Concerning the Use of Procedures I.,428.00,259.00
A typed encoding of boxed into safe ambients.,85.00,248.00
Final and sequential behaviours of M-automata.,392.00,274.00
An Analysis and Implementation of an Efficient In-Place Bucket Sort.,2.00,434.00
Editorial: special issue on synthesis.,385.00,424.00
Constructing a Theory of a Data Structure as an Aid to Program Development.,190.00,332.00
On Fast Multiplication of Polynomials over Arbitrary Algebras.,427.00,266.00
Specification and Proving of Command Programs.,15.00,251.00
Generating Boolean mu-Expressions.,67.00,456.00
Axiomatic Data Type Specifications: A First Order Theory of Linear Lists.,242.00,65.00
Modular Correctness Proofs of Behavioural Implementations.,231.00,14.00
Parallel PROFIT/COST Algorithms Through Fast Derandomization.,142.00,432.00
A Distributed Operational Semantics for CCS Based on Condition/Event Systems.,216.00,11.00
A Performance Guarantee for the Greedy Set-Partitioning Algorithm.,112.00,144.00
Iterated Deterministic Substitution.,27.00,490.00
On the Max-Entropy Rule for a Binary Search Tree.,67.00,487.00
Computation and Use of Data Flow Information in Optimizing Compilers.,167.00,46.00
Analytic Variations on Bucket Selection and Sorting.,312.00,231.00
Remarks on the Complexity of an Invariant of Context-Free Grammars.,162.00,292.00
A general exhaustive generation algorithm for Gray structures.,113.00,452.00
Least common container of tree pattern queries and its applications.,111.00,326.00
Multirow Boundary-Labeling Algorithms for Panorama Images.,215.00,208.00
Location Estimation Using Crowdsourced Spatial Relations.,283.00,41.00
TRIFL: A Generic Trajectory Index for Flash Storage.,34.00,47.00
Detecting Deviations from Intended Routes Using Vehicular GPS Tracks.,153.00,302.00
Snap Rounding with Restore: An Algorithm for Producing Robust Geometric Datasets.,26.00,158.00
Toward Mining Stop-by Behaviors in Indoor Space.,436.00,145.00
A Server-Assigned Spatial Crowdsourcing Framework.,18.00,428.00
Accurate and Energy-Efficient GPS-Less Outdoor Localization.,41.00,357.00
TerraNNI: Natural Neighbor Interpolation on 2D and 3D Grids Using a GPU.,482.00,468.00
Analyzing and Predicting Spatial Crime Distribution Using Crowdsourced and Open Data.,87.00,286.00
Weighted Aggregate Reverse Rank Queries.,281.00,158.00
Efficient Processing of Relevant Nearest-Neighbor Queries.,400.00,184.00
Simulating Our LifeSteps by Example.,497.00,119.00
A General Framework for MaxRS and MaxCRS Monitoring in Spatial Data Streams.,63.00,157.00
Geography and Routing in the Internet.,430.00,317.00
An Efficient External Memory Algorithm for Terrain Viewshed Computation.,235.00,401.00
Spatial Partition-Based Particle Filtering for Data Assimilation in Wildfire Spread Simulation.,260.00,177.00
2D Vector Map Fragile Watermarking with Region Location.,30.00,44.00
Batch Processing of Top-<i>k</i> Spatial-Textual Queries.,449.00,351.00
Classification of Passes in Football Matches Using Spatiotemporal Data.,220.00,14.00
Hierarchical Spatial Aggregation for Level-of-Detail Visualization of 3D Thematic Data.,43.00,263.00
Efficient Computation of the Optimal Accessible Location for a Group of Mobile Agents.,312.00,276.00
The Medial Axis of a Multi-Layered Environment and Its Application as a Navigation Mesh.,325.00,230.00
Grid-Based Method for GPS Route Analysis for Retrieval.,101.00,473.00
Tilewise Accumulated Cost Surface Computation with Graphics Processing Units.,364.00,4.00
Efficient Geo-Fencing via Hybrid Hashing: A Combination of Bucket Selection and In-Bucket Binary Search.,359.00,446.00
Disk-Based Indexing of Recent Trajectories.,111.00,13.00
Generating Moving Regions from Snapshots of Complex Regions.,405.00,372.00
Matching Labels and Markers in Historical Maps: An Algorithm with Interactive Postprocessing.,282.00,11.00
Mining At Most Top-K&amp;percnt; Spatiotemporal Co-occurrence Patterns in Datasets with Extended Spatial Representations.,310.00,249.00
Social Influence-Aware Reverse Nearest Neighbor Search.,265.00,120.00
Spatio-Temporal Matching for Urban Transportation Applications.,205.00,93.00
Estimating People Flow from Spatiotemporal Population Data via Collective Graphical Mixture Models.,18.00,192.00
Personalized Group Recommender Systems for Location- and Event-Based Social Networks.,131.00,201.00
CellNet: Inferring Road Networks from GPS Trajectories.,311.00,306.00
A Path-Based Distance for Street Map Comparison.,159.00,328.00
Spatial Consensus Queries in a Collaborative Environment.,276.00,499.00
Protecting Against Velocity-Based  Proximity-Based  and External Event Attacks in Location-Centric Social Networks.,446.00,195.00
Symbolic Trajectories.,66.00,376.00
Online Spatial Event Forecasting in Microblogs.,464.00,268.00
On Local Expert Discovery via Geo-Located Crowds  Queries  and Candidates.,75.00,259.00
Measuring the Significance of Spatiotemporal Co-Occurrences.,291.00,66.00
Privacy-Aware Dynamic Ride Sharing.,77.00,26.00
Area-Preserving Simplification and Schematization of Polygonal Subdivisions.,217.00,183.00
Feature-based Map Matching for Low-Sampling-Rate GPS Trajectories.,260.00,260.00
Identifying Surrounds and Engulfs Relations in Mobile and Coordinate-Free Geosensor Networks.,137.00,89.00
Efficient Visibility Determination in Urban Scenes Considering Terrain Information.,293.00,137.00
A Layered Approach for More Robust Generation of Road Network Maps from Vehicle Tracking Data.,342.00,287.00
Enhanced Indexing and Querying of Trajectories in Road Networks via String Algorithms.,365.00,387.00
The effect of bi-component acrylate prepolymers on the phase separation and electro-optical properties of pixel-isolated liquid crystals.,262.00,89.00
Emission and charge transport properties of thiophene-terminated thiophene/phenylene co-oligomer crystals.,258.00,209.00
Instrumented film-insert injection compression molding for lens encapsulation of liquid crystal displays.,353.00,214.00
The enhanced navigator for the touch screen: A comparative study on navigational techniques of web maps.,167.00,306.00
Green organic light-emitting diodes with improved stability and efficiency utilizing a wide band gap material as the host.,450.00,19.00
An optimized Radial Basis Function model for color characterization of a mobile device display.,149.00,220.00
Dry etch damage and recovery of gallium indium zinc oxide thin-film transistors with etch-back structures.,12.00,449.00
How age affects the speed of perception of computer icons.,121.00,337.00
Paired comparisons in visual perception studies using small sample sizes.,272.00,329.00
Polyaniline: Application as solid state electrochromic in a flexible textile display.,346.00,159.00
Fabrication of an initially-focal-conic cholesteric liquid crystal cell without polymer stabilization.,254.00,312.00
Spectral studies of white organic light-emitting devices based on multi-emitting layers.,387.00,301.00
Gamut estimation with efficient sampling based on modified segment maxima.,449.00,122.00
The initial effects of hyperstereopsis on visual perception in helicopter pilots flying with see-through helmet-mounted displays.,442.00,350.00
Effect of the display medium of a mammogram on microcalcification - diagnostic performance and the subjective preference of radiologists according to differing professional experience.,204.00,375.00
Effect of ambient illumination level on perceived autostereoscopic display quality and depth perception.,38.00,403.00
A new compensation pixel circuit with all-p-type TFTs for AMOLED displays.,230.00,424.00
Implementation of 21: 9 cinema mode function using two ICs supporting full HD resolution.,252.00,309.00
A study of the relationship between color-concept association and occupational background for Chinese.,255.00,433.00
Saccade detection during smooth tracking.,98.00,50.00
Sound-of-Tapping user interface technology with medium identification.,312.00,312.00
The Spectral Radiance Piecewise Partition Model for characterizing Liquid Crystal Displays.,18.00,77.00
Visual quality evaluation of large LED displays based on subjective sensory perception.,254.00,376.00
Visual strategies for the control of steering toward a goal.,351.00,194.00
Generating an image that affords slant perception from stereo  without pictorial cues.,379.00,446.00
Investigation of Curtain Mura in TFT-TN panels after COG ACF process.,104.00,210.00
Study on the influences of quantum well structure on the performance of organic light emitting devices.,228.00,379.00
Cell parameter extraction method for AC plasma display panels.,456.00,430.00
Non-doped white organic light-emitting diodes consisting of three primary colors based on a bipolar emitter.,351.00,305.00
Structure and application of polarizer film for thin-film-transistor liquid crystal displays.,199.00,320.00
Disparity-based just-noticeable-difference model for perceptual stereoscopic video coding using depth of focus blur effect.,423.00,480.00
Temperature-dependent electrical and dielectric properties of nematic liquid crystals doped with ferroelectric particles.,226.00,192.00
VITAL: An electromagnetic integrated tactile display.,98.00,420.00
Flexible transparent electrodes made of electrochemically exfoliated graphene sheets from low-cost graphite pieces.,67.00,18.00
A quantitative measurement of LCD and PDP TVs for human visual preference and fatigue.,351.00,334.00
A fast coding unit mode decision method based on the mode inheritance of upper coding unit for low-complexity compression of smart contents.,67.00,312.00
Investigation of technological trends in flexible display fabrication through patent analysis.,69.00,492.00
Reading e-books on a near-to-eye display: Comparison between a small-sized multimedia display and a hard copy.,190.00,98.00
Enhanced properties of organic electroluminescent devices with cesium chloride ultra-thin layer.,3.00,495.00
LED brightness control for video display application.,88.00,318.00
Design and characterization of the lateral actuator of a bimodal tactile display with two excitation directions.,192.00,271.00
Introduction to editable visual object and its description schema for mobile applications.,230.00,32.00
Novel voltage programming n-channel TFT pixel circuit for low power and high performance AMOLED displays.,144.00,128.00
Nuancing the relationship between motion sickness and postural stability.,193.00,261.00
Quantitative evaluation of effects of visually-induced motion sickness based on causal coherence functions between blood pressure and heart rate.,283.00,74.00
Motion parallax from head movement enhances stereoscopic displays by improving presence and decreasing visual fatigue.,175.00,245.00
Synthesis of Bi<sup>3+</sup> and Gd<sup>3+</sup> doped ZnB<sub>2</sub>O<sub>4</sub> for evaluation as potential materials in luminescent display applications.,289.00,28.00
Complete electrical and optical simulation of electronic paper.,95.00,24.00
Optimization of sustain pulse parameters for luminous efficacy improvement in an AC plasma display panel.,337.00,177.00
Real 3D increases perceived depth over anaglyphs but does not cancel stereo-anomaly.,428.00,212.00
A new red colour emitting phosphor - ZnS: Mn co-doped with Ba for electroluminescent (EL) displays.,106.00,370.00
Scalar-based speckle simulation model from the angular surface scattering based on generalized Harvey-Shack theory for laser displays.,8.00,365.00
EEG-based detection and evaluation of fatigue caused by watching 3DTV.,105.00,256.00
Viewing angle effects from wide field video projection images on the human equilibrium.,24.00,481.00
Observation threshold of product represented angles and its related factors.,361.00,71.00
Effects of Palm and WinCE menu-design for PDA on users' operating performance and subjective preference.,68.00,5.00
Perceptual attributes of crosstalk in 3D images.,93.00,250.00
A new characterization method to define the viewing angle range of matrix displays.,157.00,273.00
How human perceptions of Mura affect LCD market values.,441.00,49.00
Synthesis of submicron-sized spherical green phosphors by reverse emulsion method and their application to phosphor inks for ink-jet process in PDP.,80.00,141.00
